review,category or product name,updated-by ,reference link,sentiment
நான் இந்த நாளை வாசிப்பேன் என்று தெரியாது. இந்த புத்தகம் எனக்கு கிடைத்த அதிர்ஷ்டம். இது அனைத்து வகுப்பு மக்களும் படிக்க வேண்டும் மற்றும் பல மொழிகளில் மொழிபெயர்க்கப்பட வேண்டும்,ponniyin selvan,supriya,https://www.google.com/search?q=googlr+translator&oq=googlr+translator&aqs=chrome..69i57j0i10i131i433l2j0i10j0i10i433l2j0i10j0i10i433l2j0i10i131i433.6934j0j7&sourceid=chrome&ie=UTF-8,positive
நல்ல கதை .... எனக்கு இது பிடிக்கும்,parthiban kanavu,supriya,https://www.flipkart.com/parthiban-kanavu/p/itmdbkyqrdqrsmub?pid=9788179506554&cmpid=product.share.pp&_refId=PP.a7ca3d28-6d61-4fad-a153-90231a340d3b.9788179506554&_appId=WA,positive
கதையை மிகவும் விரும்பி படிக்க வேண்டும் மற்றும் சிவகாமி சபதம் வாசிக்கவும் - இது அதன் முன்னோடி,parthiban kanavu,supriya,https://www.flipkart.com/parthiban-kanavu/p/itmdbkyqrdqrsmub?pid=9788179506554&cmpid=product.share.pp&_refId=PP.a7ca3d28-6d61-4fad-a153-90231a340d3b.9788179506554&_appId=WA,positive
"சில தீர்ப்பு சரி, பணத்திற்கு மதிப்பு இல்லை",chanakya neeti,supriya,https://www.flipkart.com/chanakya-neeti/product-reviews/itm2fd4f708d4d16?pid=9789351651710&lid=LSTBOK9789351651710VUUCYH&marketplace=FLIPKART,negative
வாழ்க்கையைப் பற்றி பல விஷயங்களை நீங்கள் அறிந்து கொள்ள ஒவ்வொரு உடலும் படிக்க வேண்டியது. ஒட்டுமொத்தமாக இது உத்தி மற்றும் திட்டமிடலுக்கான சிறந்த புத்தகம். புத்தகத்தில் விவரிக்கப்பட்டுள்ள தந்திரங்களை நீங்கள் அறிவீர்கள்.,chanakya neeti,supriya,https://www.flipkart.com/chanakya-neeti/product-reviews/itm2fd4f708d4d16?pid=9789351651710&lid=LSTBOK9789351651710VUUCYH&marketplace=FLIPKART,positive
மிக மோசமான,chanakya neeti,supriya,https://www.flipkart.com/chanakya-neeti/product-reviews/itm2fd4f708d4d16?pid=9789351651710&lid=LSTBOK9789351651710VUUCYH&marketplace=FLIPKART,negative
அவர்களின் வாழ்க்கைக்கு தனிப்பட்ட நோக்கத்திற்காக ஒரு சிறந்த புத்தகம்,chanakya neeti,supriya,https://www.flipkart.com/chanakya-neeti/product-reviews/itm2fd4f708d4d16?pid=9789351651710&lid=LSTBOK9789351651710VUUCYH&marketplace=FLIPKART,positive
ஆரம்பவர்களுக்கு நல்லது ...,இந்திய பொது நிர்வாகம்,priya,https://www.flipkart.com/indian-public-administration-tamil-for-tnpsc-upsc-competitive-exams/p/itmf3fqp5ftfwa95?pid=RBKF3FM3QZMWPV8W&cmpid=product.share.pp&_refId=PP.a3c9b78e-3908-4544-a907-ed2dc871d3a5.RBKF3FM3QZMWPV8W&_appId=WA,positive
நல்ல தரமான பக்கம்,இந்திய பொது நிர்வாகம்,priya,https://www.flipkart.com/indian-public-administration-tamil-for-tnpsc-upsc-competitive-exams/p/itmf3fqp5ftfwa95?pid=RBKF3FM3QZMWPV8W&cmpid=product.share.pp&_refId=PP.a3c9b78e-3908-4544-a907-ed2dc871d3a5.RBKF3FM3QZMWPV8W&_appId=WA,positive
ஃப்ளிப்கார்ட் சேவை மிக அருமை.புத்தகம் சிறந்தது மற்றும் காகித தரம் நன்றாக உள்ளது.ஒவ்வொரு கவிதை விளக்கமும் மிக தெளிவாக உள்ளது.,Bharathiyar Kavithaigal Moolamum- Uraiyum,priya,https://www.flipkart.com/bharathiyar-kavithaigal-moolamum-uraiyum/product-reviews/itmemgtbp6hvc9fm?pid=RBKEMGTBGHPWEHFH&lid=LSTRBKEMGTBGHPWEHFH0J8FBA&marketplace=FLIPKART,positive
நல்ல பிணைப்பு இல்லை ....,Bharathiyar Kavithaigal Moolamum- Uraiyum,priya,https://www.flipkart.com/bharathiyar-kavithaigal-moolamum-uraiyum/product-reviews/itmemgtbp6hvc9fm?pid=RBKEMGTBGHPWEHFH&lid=LSTRBKEMGTBGHPWEHFH0J8FBA&marketplace=FLIPKART,negative
அருமை,Bharathiyar Kavithaigal Moolamum- Uraiyum,priya,https://www.flipkart.com/bharathiyar-kavithaigal-moolamum-uraiyum/product-reviews/itmemgtbp6hvc9fm?pid=RBKEMGTBGHPWEHFH&lid=LSTRBKEMGTBGHPWEHFH0J8FBA&marketplace=FLIPKART,positive
"சூப்பர் புத்தகம், காகிதத் தரம் நன்றாக உள்ளது. இந்தக் கதை பொன்னியின் செல்வனின் தொடர்ச்சி.",Vengaiyin Maindhan,priya,https://www.flipkart.com/vengaiyin-maindhan-sahitya-akademi-award-winning-tamil-historical-novel/product-reviews/itmemzh8ffrgbgrp?pid=RBKEMZH8NCKHSMTN&lid=LSTRBKEMZH8NCKHSMTNR53KFQ&marketplace=FLIPKART,positive
இந்த வகையான நாவலை எனக்கு கொடுத்ததற்கு நன்றி .. இந்த வகை வரலாற்று நாவல்களைப் படிக்க எனக்கு மிகவும் ஆர்வமாக உள்ளது ..,Vengaiyin Maindhan,priya,https://www.flipkart.com/vengaiyin-maindhan-sahitya-akademi-award-winning-tamil-historical-novel/product-reviews/itmemzh8ffrgbgrp?pid=RBKEMZH8NCKHSMTN&lid=LSTRBKEMZH8NCKHSMTNR53KFQ&marketplace=FLIPKART,positive
அருமை,Vengaiyin Maindhan,priya,https://www.flipkart.com/vengaiyin-maindhan-sahitya-akademi-award-winning-tamil-historical-novel/product-reviews/itmemzh8ffrgbgrp?pid=RBKEMZH8NCKHSMTN&lid=LSTRBKEMZH8NCKHSMTNR53KFQ&marketplace=FLIPKART,positive
வரலாற்று நாவல்,Vengaiyin Maindhan,priya,https://www.flipkart.com/vengaiyin-maindhan-sahitya-akademi-award-winning-tamil-historical-novel/product-reviews/itmemzh8ffrgbgrp?pid=RBKEMZH8NCKHSMTN&lid=LSTRBKEMZH8NCKHSMTNR53KFQ&marketplace=FLIPKART,neutral
"சரியான நேரத்தில் அனுப்புதல் மற்றும் விநியோகம் மற்றும் உங்கள் ஃப்ளிப்கார்ட்டில் குறிப்பிடப்பட்டுள்ள தயாரிப்பு/ புத்தகம் வாடிக்கையாளர் தேவைகளைப் பூர்த்தி செய்கிறது.
நல்ல வேலையை தொடருங்கள் .. டீம் பிளிப்கார்ட் ..",Vaalmiki Ramayanam,priya,https://www.flipkart.com/vaalmiki-ramayanam-2-parts-tamil/p/itmfhga3ucszyg4p?pid=RBKFHG45DVGTSZTP&cmpid=product.share.pp&_refId=PP.5588d205-1b25-4c70-9a5d-9fb293c9b77c.RBKFHG45DVGTSZTP&_appId=WA,positive
இந்தப் புத்தகத்தில் படக் குறிப்பு இல்லை. சராசரி புத்தகம்,Vaalmiki Ramayanam,priya,https://www.flipkart.com/vaalmiki-ramayanam-2-parts-tamil/p/itmfhga3ucszyg4p?pid=RBKFHG45DVGTSZTP&cmpid=product.share.pp&_refId=PP.5588d205-1b25-4c70-9a5d-9fb293c9b77c.RBKFHG45DVGTSZTP&_appId=WA,negative
"சாண்டில்யன் சார் சொல்லும் ஒரு சிறந்த கதையை படிக்க வேண்டும்
சங்க கால தமிழ்நாட்டை ஆராய விரும்புபவர்",Yavana Rani,priya,https://www.flipkart.com/yavana-rani-part-ii/product-reviews/itmer4hvspffqzgs?pid=RBKER4HVYX6HR4XE&lid=LSTRBKER4HVYX6HR4XEESOIED&marketplace=FLIPKART,positive
நல்ல பேக்கிங் ... நல்ல புத்தகம் ...,Yavana Rani,priya,https://www.flipkart.com/yavana-rani-part-ii/product-reviews/itmer4hvspffqzgs?pid=RBKER4HVYX6HR4XE&lid=LSTRBKER4HVYX6HR4XEESOIED&marketplace=FLIPKART,positive
என்ன ஒரு புத்தகம் !! காதலில் இருக்கும் அனைவரும் கட்டாயம் படிக்கவும்.,Yavana Rani,priya,https://www.flipkart.com/yavana-rani-part-ii/product-reviews/itmer4hvspffqzgs?pid=RBKER4HVYX6HR4XE&lid=LSTRBKER4HVYX6HR4XEESOIED&marketplace=FLIPKART,positive
எனக்கு சாண்டில்யன் கதை பிடிக்கும்,Yavana Rani,priya,https://www.flipkart.com/yavana-rani-part-ii/product-reviews/itmer4hvspffqzgs?pid=RBKER4HVYX6HR4XE&lid=LSTRBKER4HVYX6HR4XEESOIED&marketplace=FLIPKART,positive
"நல்ல பேக்கிங், 2 நாட்களில் வழங்கப்படும் ...",Yavana Rani,priya,https://www.flipkart.com/yavana-rani-part-ii/product-reviews/itmer4hvspffqzgs?pid=RBKER4HVYX6HR4XE&lid=LSTRBKER4HVYX6HR4XEESOIED&marketplace=FLIPKART,positive
சூப்பர் ... மதிப்புமிக்க .... பேக்கிங் மிகவும் பாதுகாப்பானது,Cultural History Of India,priya,flipkart.com/cultural-history-india-tamil-important-book-tnpsc-upsc-civil-services-other-competitive-exams/p/itmfex67hmxvkr4e?pid=RBKFEW5DTQCYVPZP&cmpid=product.share.pp&_refId=PP.7fa67b66-6893-4c22-8789-a2c7dcb1686f.RBKFEW5DTQCYVPZP&_appId=WA,positive
நல்ல கலாச்சாரம்,Cultural History Of India,priya,flipkart.com/cultural-history-india-tamil-important-book-tnpsc-upsc-civil-services-other-competitive-exams/p/itmfex67hmxvkr4e?pid=RBKFEW5DTQCYVPZP&cmpid=product.share.pp&_refId=PP.7fa67b66-6893-4c22-8789-a2c7dcb1686f.RBKFEW5DTQCYVPZP&_appId=WA,positive
புத்தகம் கற்றுக்கொள்வது எளிது.,Cultural History Of India,priya,flipkart.com/cultural-history-india-tamil-important-book-tnpsc-upsc-civil-services-other-competitive-exams/p/itmfex67hmxvkr4e?pid=RBKFEW5DTQCYVPZP&cmpid=product.share.pp&_refId=PP.7fa67b66-6893-4c22-8789-a2c7dcb1686f.RBKFEW5DTQCYVPZP&_appId=WA,positive
"இந்த நாவல் வாசிப்பு அனுபவத்தை சொல்ல வார்த்தைகள் இல்லை. வெண்முரசு என் வாழ்க்கையை மாற்றியது.ஜெயமோகனின் எழுத்துக்கு நான் முற்றிலும் அடிமையானவன். நான் என் குழந்தைக்கு அனைத்து வெண்முரசு தொடர் புத்தகங்களையும் வாங்க விரும்புகிறேன். இது என் வெண்முரசு ஆசிரியருக்கான எனது சிறிய ""குரு தட்சணை""",Mutharkanal,priya,https://www.flipkart.com/mutharkanal-pb/p/itm0fc46d353fbf7?pid=9789384149093&cmpid=product.share.pp&_refId=PP.79d4f7c1-411e-4073-858b-8756447905ae.9789384149093&_appId=WA,positive
